iso3,Year,biogeo_twh,elect_twh,hydro_twh,ren_power_twh,solar_twh,wind_twh,renewable_share,CO2,Population,GDP,GDP_per_capita
PRT,2021,4.185549344,50.981,11.9075427,19.63832708,2.237163961,13.21561377,0.6187769910358761,40.2998,10361831.0,256055879091.139,24711.4510062111
PRT,2022,4.308,48.808,6.548,21.071,3.519,13.244,0.5658703491230945,40.7225,10434332.0,256898675068.927,24620.519556875
PRT,2023,4.008,49.043,12.039,22.313,5.16,13.145,0.7004465469078155,37.622,10578174.0,289696962620.235,27386.2920595024
PRT,2024,3.861,50.51643886,14.828,25.411,7.097,14.453,0.7965525858130532,35.5389,10701636.0,308683317392.68,28844.4979246799
QAT,2010,0.0,28.144,,0.0,0.0,0.0,,73.6512,1616832.0,125122306346.154,77387.3267885308
QAT,2011,0.009541,30.731,,0.010635,0.001094,0.0,,81.8094,1624761.0,167775268626.374,103261.506539346
QAT,2012,0.009541,34.788,,0.010635,0.001094,0.0,,93.738,1722438.0,186833502362.637,108470.378825036
QAT,2013,0.07648,34.668,,0.080231,0.003751,0.0,,91.4335,1916426.0,198727642967.033,103697.008372373
QAT,2014,0.101814,38.693,,0.10832,0.006506,0.0,,91.6416,2151745.0,206224598571.429,95840.6310094498
QAT,2015,0.119335,41.4993,,0.125841,0.006506,0.0,,93.3104,2344557.0,161739955576.923,68985.2946961507
QAT,2016,0.122776,42.307,,0.13114,0.008364,0.0,,91.3783,2477113.0,151732181868.132,61253.6375482797
QAT,2017,0.128945,45.555,,0.137309,0.008364,0.0,,105.6566,2545820.0,161099122225.275,63279.8556949332
QAT,2018,0.134525,47.913,,0.142889,0.008364,0.0,,102.6214,2580734.0,183334953818.681,71039.8490579352
QAT,2019,0.117575,49.873,,0.125939,0.008364,0.0,,101.4296,2638657.0,176371267692.308,66841.3013484919
QAT,2020,0.134388,49.259,,0.142752,0.008364,0.0,,101.3292,2794148.0,144411363351.648,51683.5054376677
QAT,2021,0.13402082,51.641,,0.142361967,0.008341148,0.0,,104.3857,2504910.0,179732009560.44,71751.8831257169
QAT,2022,0.134388,54.623,,0.405695671,0.271307671,0.0,,109.5944,2657333.0,235709325714.286,88701.463352273
QAT,2023,0.134388,56.3,,2.034388,1.9,0.0,,119.5444,2656032.0,213002809340.659,80195.8746508549
QAT,2024,0.134756186,58.72443681,,2.134756186,2.0,0.0,,125.8123,2857822.0,217982967032.967,76275.9076782833
ROU,2010,0.111,60.979,19.883,0.419020202,0.002020202,0.306,0.3329346201479197,84.4879,20246871.0,170064350671.827,8399.5374234284
ROU,2011,0.198,62.216,14.728,1.586,0.001,1.387,0.2622155072650122,92.3907,20147528.0,192623977894.173,9560.6755277458
ROU,2012,0.212,59.047,12.066,2.86,0.008,2.64,0.2527816823886057,89.8477,20058035.0,179117323107.087,8929.95366231474
ROU,2013,0.252,58.888,14.7935,5.192,0.42,4.52,0.3393815378345334,78.7955,19983693.0,189798603751.235,9497.67411615237
ROU,2014,0.505,63.2847,18.5235,6.5239,1.2953,4.7236,0.3957891875919456,79.3354,19908979.0,199722319675.741,10031.7710755404
ROU,2015,0.524,66.296,16.633,9.569,1.982,7.063,0.3952274647037528,78.046,19815616.0,177885131240.315,8977.01748158196
ROU,2016,0.531,65.103,18.028,8.941,1.82,6.59,0.4142512633826398,76.5869,19702267.0,185290759248.844,9404.54005870715
ROU,2017,0.525168,64.296,14.494,9.788168,1.856,7.407,0.3776621873833519,79.4323,19588715.0,210147385855.419,10727.9822007426
ROU,2018,0.43713,64.785911,17.6639,8.53013,1.771,6.322,0.404316765723955,79.8744,19473970.0,243468683030.34,12502.2624061935
ROU,2019,0.504144,59.512508,15.580921,9.055144,1.778,6.773,0.4139644896161997,76.6904,19371648.0,251677082534.495,12992.0326104674
ROU,2020,0.546537,55.811936,15.380857,9.224537,1.733,6.945,0.4408625782126604,73.9464,19265250.0,252033792712.145,13082.3006559554
ROU,2021,0.652799,59.333898,17.411933,8.931799,1.703,6.576,0.4439912577461201,77.5013,19122059.0,286578196368.297,14986.7854904274
ROU,2022,0.647008,55.900161,13.976628,9.632427,1.988419,6.997,0.4223432379738584,73.186,19048502.0,296354358293.475,15557.8826247584
ROU,2023,0.44453,57.983,18.136729,10.21958,2.22705,7.548,0.4890452201507339,67.866,19059479.0,350775856415.189,18404.2730871704
ROU,2024,0.497450238,54.28217818,13.79832552,11.44889317,4.592442931,6.359,0.4651106410336019,68.5514,19069340.0,382767571329.158,20072.4079244042
RUS,2010,0.536914,1038.0327,166.4837,0.5411,0.0,0.004186,0.1609051429690028,1633.1474,142849468.0,1524916715223.95,10674.990234375
RUS,2011,0.557208,1054.8575,163.0552,0.5638,0.0012,0.005392,0.1551100504096524,1684.989,143018195.0,2045922753398.04,14305.33203125
RUS,2012,0.502849,1069.2893,163.4543,0.512311507,0.004211507,0.005251,0.1533416742382066,1700.104,143378447.0,2208293553878.42,15401.8515625
RUS,2013,0.481527,1059.0855,181.1511,0.4968,0.0108,0.004473,0.171513914598963,1637.547,143805638.0,2292470078346.22,15941.4482421875
RUS,2014,0.5544,1064.1965,173.3945,0.810506,0.16,0.096106,0.1636962778960464,1637.3113,144237223.0,2059241589895.01,14055.47265625
RUS,2015,0.4812,1067.543299,167.993469,0.964837,0.3356,0.148037,0.158268340177179,1635.2436,144640716.0,1363482182197.71,9277.7138671875
RUS,2016,0.446249,1090.970224,184.611772,1.0626695,0.4683,0.1481205,0.1701920340403351,1629.3283,145015460.0,1276786350881.14,8663.158203125
RUS,2017,0.519528,1091.184,185.163,1.202528,0.544,0.139,0.1707920277423422,1661.0122,145293260.0,1574199360089.0,10658.9130859375
RUS,2018,0.504656,1109.19779,190.63756,1.366276,0.62446,0.23716,0.1731015313328383,1709.9097,145398106.0,1657328773461.31,11211.8876953125
RUS,2019,0.538549,1118.14323,194.37614,1.838409,0.98505,0.31481,0.1754824817926054,1704.4586,145453291.0,1693115002708.32,11447.701171875
RUS,2020,0.814779,1085.41873,212.43827,3.814939,1.86214,1.13802,0.1992348234123433,1631.9017,145245148.0,1493075894362.14,10108.3271484375
RUS,2021,0.820069,1157.08583,214.53337,5.716949,2.31204,2.58484,0.1903491627755911,1674.5243,144746762.0,1829186719575.1,12425.029296875
RUS,2022,0.841799,1166.93525,197.66655,7.441489,2.39864,4.20105,0.1757664266290696,1675.4608,144236933.0,2291612121334.64,15619.6142578125
RUS,2023,0.849376,1178.24898,200.865659,8.23161,2.634875,4.747359,0.1774644175800601,1733.1346,143826130.0,2071505725030.58,14159.3876953125
RUS,2024,0.828271838,1209.320267,210.537243,8.319195838,2.923703,4.567221,0.1809747548355608,1780.5244,143533851.0,2173835806671.66,14889.0185546875
SAU,2010,0.0,248.77351,,0.004089,0.004089,0.0,,555.6397,23978487.0,528207466666.667,22028.3901426586
SAU,2011,0.0,259.15266,,0.005392,0.005392,0.0,,540.2358,25091867.0,680660800000.0,27126.7498747702
SAU,2012,0.0,281.62719,,0.025637,0.025637,0.0,,605.7123,26168861.0,751921333333.333,28733.4375513452
SAU,2013,0.0,294.72806,,0.042475,0.042475,0.0,,583.1779,27624004.0,769755733333.333,27865.465604962
SAU,2014,0.0,328.20245,,0.045881,0.045881,0.0,,585.1091,28309273.0,787153066666.667,27805.4850319422
SAU,2015,0.0,350.64064,,0.045881,0.045881,0.0,,624.547,29816382.0,693414400000.0,23256.1549553531
SAU,2016,0.0,357.65966,,0.045881,0.045881,0.0,,641.1742,30954198.0,689279466666.667,22267.7217050387
SAU,2017,0.0,394.99196,,0.069854,0.065036,0.004818,,644.4865,30977355.0,741266133333.333,23929.2907135982
SAU,2018,0.0,374.78261,,0.164306158,0.159488158,0.004818,,652.2042,30196281.0,886564800000.0,29360.0658968566
SAU,2019,0.0,378.5363224,,0.212430628,0.206736628,0.005694,,708.3347,30063799.0,888890133333.333,29566.7933827436
SAU,2020,0.0,380.8939767,,0.9166,0.910906,0.005694,,653.5647,31552510.0,767951200000.0,24338.8307301067
SAU,2021,0.0,392.9435733,,1.0,0.994321557,0.005678443,,695.3944,30784383.0,982661066666.667,31920.7653655643
SAU,2022,0.0,409.8388369,,2.01,1.216,0.794,,666.9935,32175224.0,1239075200000.0,38510.2276211037
SAU,2023,0.0,429.2441911,,4.714,3.126,1.588,,677.4419,33702731.0,1218584533333.33,36156.848337701
SAU,2024,0.0,454.6442888,,9.822165247,8.229814562,1.592350685,,692.1335,35300280.0,1237529866666.67,35057.2252306969
SGP,2010,0.587158215,45.36916457,,0.590244215,0.003086,0.0,,44.4,5076732.0,239807980591.24,47236.683084953
SGP,2011,0.605184735,46.00433401,,0.610079735,0.004895,0.0,,47.0,5183688.0,279356499090.458,53891.4570264372
SGP,2012,0.63571347,46.94423187,,0.64390647,0.008193,0.0,,46.1,5312437.0,295092888076.589,55547.5553077786
SGP,2013,0.705713072,47.9758527,,0.718269072,0.012556,0.0,,47.0,5399162.0,307576360584.992,56967.4257940383
SGP,2014,0.741450481,49.33687001,,0.768583481,0.027133,0.0,,47.6,5469724.0,314863580758.455,57564.8023114977
SGP,2015,0.812286067,50.32025703,,0.861019067,0.048733,0.0,,49.4,5535002.0,307998545269.398,55645.6068614606
SGP,2016,0.801526082,51.5866,,0.890015222,0.08848914,0.0,,49.1,5607283.0,319646468521.497,57005.5887176547
SGP,2017,0.774868116,52.2253,,0.897654116,0.122786,0.0,,50.1,5612253.0,343673334902.33,61236.251270627
SGP,2018,0.762494015,52.9046,,0.897656155,0.13516214,0.0,,50.3,5638676.0,377123710560.614,66881.6067035265
SGP,2019,0.760276931,54.1423,,0.954895921,0.19461899,0.0,,49.0,5703569.0,376161998830.048,65952.0378959293
SGP,2020,0.684829096,53.0715852,,0.979937217,0.29510812,0.0,,46.7,5685807.0,349165858544.568,61410.0792630788
SGP,2021,0.672710609,55.78828579,,1.069505289,0.396794679,0.0,,50.1,5453566.0,436591382250.464,80056.1288247844
SGP,2022,0.96930539,57.11366419,,1.636545844,0.667240454,0.0,,48.9339,5637022.0,509017841146.557,90299.0694637269
SGP,2023,0.836728186,57.38424391,,1.768531098,0.931802912,0.0,,51.0676,5917648.0,505439514078.019,85412.230345235
SGP,2024,0.843423437,59.61614596,,2.118248491,1.274825054,0.0,,53.9195,6036860.0,547386645891.847,90674.066632628
SVK,2010,0.662,27.858,5.255,0.684942,0.016942,0.006,0.2132221264986718,38.4644,5391428.0,91112160800.7668,16899.448680529
SVK,2011,0.819,28.656,3.778187,1.221,0.397,0.005,0.17445515773311,38.0451,5398384.0,99705104723.4341,18469.4354316836
SVK,2012,0.941,28.664,4.103,1.371,0.424,0.006,0.1909712531398269,35.9614,5407579.0,94724394278.052,17516.9691054078
SVK,2013,0.911,28.832,4.848,1.505,0.588,0.006,0.2203454495005549,35.6217,5413393.0,99134277850.3418,18312.7805149823
SVK,2014,1.417,27.401,4.209,2.02,0.597,0.006,0.2273274698003722,33.7082,5418649.0,101713075598.862,18770.9289896545
SVK,2015,1.662,26.903,3.866,2.174,0.506,0.006,0.224510277664201,34.5279,5423801.0,89178548717.3324,16442.0760860018
SVK,2016,1.731,27.064,4.359,2.27,0.533,0.006,0.2449379249187112,34.9776,5430798.0,90347173228.6356,16636.0769133073
SVK,2017,1.696,27.738,4.324,2.208,0.506,0.006,0.2354892205638474,36.1839,5439232.0,95978130734.9766,17645.5298716761
SVK,2018,1.625,26.971,3.59,2.216,0.585,0.006,0.2152682510844981,36.1841,5446771.0,106611673364.837,19573.3717031314
SVK,2019,1.693,28.434,4.356,2.288,0.589,0.006,0.2336639234718998,33.8532,5454147.0,105843498304.094,19406.0589683582
SVK,2020,1.673,28.838,4.517,2.34,0.663,0.004,0.2377765448366738,31.1762,5458827.0,107732602896.441,19735.4858280801
SVK,2021,1.844,30.016,4.258,2.52,0.671,0.005,0.2258128997867804,35.2513,5447247.0,120560912620.599,22132.4483028948
SVK,2022,1.49,26.838,3.678,2.144,0.65,0.004,0.2169312169312169,31.5895,5431752.0,115884262197.697,21334.6011006572
SVK,2023,1.414,29.903,4.686,2.023,0.605,0.004,0.2243587599906364,30.7662,5426740.0,133896931490.224,24673.5482979144
SVK,2024,1.455717391,29.67444129,4.931517529,2.154320696,0.694592346,0.004010959,0.2387859018389626,29.091,5422069.0,141775733420.114,26147.9028430133
SVN,2010,0.221,16.44,4.518,0.234,0.013,0.0,0.2890510948905109,16.4655,2048583.0,47793117240.9001,23329.8417691156
SVN,2011,0.252,16.059,3.562,0.318,0.066,0.0,0.241609066567034,16.3642,2052843.0,51199194599.3094,24940.6284841605
SVN,2012,0.267,15.736,3.899,0.43,0.163,0.0,0.2751016776817488,15.7651,2057159.0,46167053954.3367,22442.1417859955
SVN,2013,0.261,16.103,4.629,0.48,0.215,0.004,0.3172700738992734,15.1368,2059953.0,47867056858.8892,23236.9655321695
SVN,2014,0.259,17.437,6.092,0.52,0.257,0.004,0.3791936686356598,13.5683,2061980.0,49514466379.6057,24013.0682060959
SVN,2015,0.267,15.1,3.808,0.547,0.274,0.006,0.28841059602649,13.6587,2063531.0,42709468274.8137,20697.2748530619
SVN,2016,0.283,16.5,4.503,0.556016438,0.267,0.006016438,0.3066070568484849,14.468,2065042.0,44290685824.0682,21447.8377796036
SVN,2017,0.293889,16.326225,3.868345,0.583472,0.283867,0.005716,0.2726788954580743,14.6372,2066388.0,48153200134.6613,23303.077705959
SVN,2018,0.272717,16.326935,4.70432,0.533699,0.254961,0.006021,0.3208207174218554,14.5634,2073894.0,53689067639.9176,25888.0481065655
SVN,2019,0.256212,16.099564,4.479395,0.565401,0.303039,0.00615,0.3133498522071777,14.053,2088385.0,53909922735.545,25814.1687167572
SVN,2020,0.277377,17.190698,4.93406,0.651824,0.368196,0.006251,0.3249364278285849,12.873,2102419.0,53384760135.1581,25392.0651093612
SVN,2021,0.2805,15.876922,4.712511,0.739206,0.453113,0.005593,0.3433736715466637,13.0762,2108079.0,61529280461.092,29187.369382785
SVN,2022,0.272311,13.615509,3.148507,0.923629,0.645587,0.005731,0.2990807027486082,12.7278,2112076.0,59927702746.2843,28373.8382265999
SVN,2023,0.299454,15.876412,5.020766,1.290185,0.984359,0.006372,0.3975048644492219,12.0122,2120461.0,69148468417.3208,32610.110922729
SVN,2024,0.268500189,17.65179132,5.320786392,2.108803189,1.833688582,0.006614418,0.4208972022336371,12.7512,2126324.0,72485008929.2766,34089.3527652778
SWE,2010,12.191233,148.255,67.175678,15.686761,0.009,3.486528,0.5589183433948266,53.0286,9378126.0,492753255885.718,52542.8274141037
SWE,2011,11.536489,151.163,67.063467,17.659708,0.013,6.110219,0.5604756124183827,49.1138,9449213.0,570541353128.724,60379.7748160321
SWE,2012,12.194,166.302,78.93931,19.378177,0.019,7.165177,0.5911984642397566,46.6069,9519374.0,549742183874.355,57749.8251328664
SWE,2013,11.45,153.155,61.361156,21.327224,0.035,9.842224,0.5398999706180013,45.1059,9600379.0,584128116410.29,60844.2767113975
SWE,2014,10.696,153.662,63.762967,21.977097,0.047,11.234097,0.557978316044305,43.3847,9696110.0,577730245154.162,59583.7140001673
SWE,2015,10.765,162.058,75.312481,27.184738,0.097,16.322738,0.6324724419652223,43.3101,9799186.0,501698263620.663,51197.9529341175
SWE,2016,11.487078,156.131,62.133776,27.10949,0.143,15.479412,0.5715922270401138,43.3084,9923085.0,514218206628.325,51820.3972482676
SWE,2017,12.076,164.25,65.062671,29.914725,0.23,17.608725,0.5782489863013699,42.3554,10057698.0,536083940228.684,53300.8587281785
SWE,2018,11.913,163.384,62.14757,28.920725,0.391,16.616725,0.5573880857366695,41.856,10175214.0,551312498430.164,54181.9069780904
SWE,2019,13.036,168.423,65.297211,33.545584,0.663,19.846584,0.5868723096014202,40.7725,10278887.0,532169294165.94,51773.0464558993
SWE,2020,11.177,163.817,72.286007,39.738217,1.035,27.526217,0.6838375992723588,36.6222,10353442.0,545147614972.141,52653.7565934247
SWE,2021,13.082,171.779,73.794132,41.697344,1.507,27.108344,0.6723259304105857,38.568,10415811.0,637186904843.636,61174.9680215622
SWE,2022,13.132,173.142,69.807996,48.154967,1.963,33.059967,0.681307614559148,36.3422,10486941.0,579895717343.956,55296.9371472535
SWE,2023,11.7,166.078,66.090901,48.87261,3.098,34.07461,0.6922260082611785,36.7086,10536632.0,585489968189.064,55567.0890080496
SWE,2024,10.3550429,172.3975805,64.63380123,55.01098977,4.145,40.51094687,0.6940050472460082,38.0967,10569709.0,610117791237.089,57723.2345031532
THA,2010,3.36397149,157.5750211,5.346753,3.42621549,0.05832,0.003924,0.0556748679375553,241.019,68579447.0,341104766329.17,4973.86288823778
THA,2011,3.977224259,153.3155068,7.934922,4.076664259,0.09444,0.005,0.0783455405764604,244.8782,69007208.0,370818739623.622,5373.6232832898
THA,2012,4.695535945,168.9561829,8.431217,5.211189945,0.498475,0.017179,0.0807452364917271,262.3477,69436098.0,397558325278.579,5725.52802835463
THA,2013,5.625131489,168.6336613,5.412084,7.233910489,1.257475,0.351304,0.0749909264349228,263.7535,69845114.0,420333654592.547,6018.08244729255
THA,2014,6.716030143,173.7641804,5.163573,9.045505143,1.933475,0.396,0.0817721932695859,272.4877,70216367.0,407339040197.651,5801.1978916205
THA,2015,7.335485322,177.8319283,3.760733,10.04148532,2.378,0.328,0.0776138371323053,277.0987,70540795.0,401296238228.084,5688.85335397884
THA,2016,8.601202342,179.8285192,3.543078,12.53720234,3.553,0.383,0.0894200787035119,284.0455,70859841.0,413366349747.508,5833.57715617098
THA,2017,9.292017923,176.738107,4.687186,14.94401792,4.543,1.109,0.1110751057212579,283.3476,71160187.0,456356813536.764,6413.09182530343
THA,2018,11.74474394,177.7585627,7.597013,17.92274394,4.537,1.641,0.1435641498917227,288.3049,71376079.0,506754208404.485,7099.77650081458
THA,2019,12.58642497,186.5030216,6.309958,21.40242497,5.146,3.67,0.1485894584026407,281.8774,71522271.0,543976691793.886,7605.69657797759
THA,2020,12.2891179,176.4838499,4.539848,20.5401179,5.031,3.22,0.1421091273462751,271.9233,71641484.0,500461898480.246,6985.64393892574
THA,2021,13.40563439,176.3604804,4.539992,21.92663439,4.989,3.532,0.1500711856192018,267.1418,71727332.0,506194668789.937,7057.20754802279
THA,2022,13.86209056,180.3660882,6.598821,21.87609056,5.026,2.988,0.1578728675893077,272.5734,71735329.0,495644697587.661,6909.35281815827
THA,2023,14.28520547,190.4781099,6.588214,23.16720547,5.141,3.741,0.1562143780491177,264.7337,71702435.0,515906283940.933,7195.10130919449
THA,2024,14.38825761,199.5273727,6.414794,23.20386576,5.431523342,3.384084806,0.1484440924530852,267.7602,71668011.0,526411265427.683,7345.13569000377
TKM,2010,0.0,16.7,0.003154,0.0001595,0.0001595,0.0,0.0001984131736526,59.1841,5564356.0,22583157894.7368,4058.53937000739
TKM,2011,0.0,17.2,0.003154,0.00045675,0.00045675,0.0,0.0002099273255813,65.1551,5683417.0,29233333333.3333,5143.61929334647
TKM,2012,0.0,17.8,0.003154,0.000981432,0.000981432,0.0,0.0002323276404494,66.9386,5808546.0,35164210526.3158,6053.8748468749
TKM,2013,0.0,18.9,0.003154,0.00184875,0.00184875,0.0,0.0002646957671957,64.3396,5939341.0,39197543859.6491,6599.64529055481
TKM,2014,0.0,20.1,0.003154,0.0031175,0.0031175,0.0,0.0003120149253731,62.7993,6075283.0,43524210526.3158,7164.14536184006
TKM,2015,0.0,21.5,0.003154,0.00522,0.00522,0.0,0.000389488372093,63.0917,6215770.0,35799714285.7143,5759.497903834
TKM,2016,0.0,22.6,0.003154,0.006979068,0.006979068,0.0,0.0004483658407079,62.0909,6360041.0,36169428571.4286,5686.98040962764
TKM,2017,0.0,22.8,0.003154,0.00696,0.00696,0.0,0.000443596491228,62.9566,6507061.0,37926285714.2857,5828.4816623489
TKM,2018,0.0,24.2,0.003154,0.00696,0.00696,0.0,0.0004179338842975,61.3017,6655524.0,40765428571.4286,6125.05169712085
TKM,2019,0.0,22.5,0.003154,0.00696,0.00696,0.0,0.0004495111111111,62.2542,6803944.0,45232857142.8571,6648.0348960628
TKM,2020,0.0,25.7625,0.003162641,0.006979068,0.006979068,0.0,0.0003936616787967,62.905,6949912.0,45818000000.0,6592.60146027748
TKM,2021,0.0,28.4,0.00315,0.00696,0.00696,0.0,0.0003559859154929,91.6936,7092043.0,50007428571.4286,7051.20211079213
TKM,2022,0.0,32.6,0.00315,0.00696,0.00696,0.0,0.0003101226993865,102.0628,7230193.0,58972000000.0,8156.35211950774
TKM,2023,0.0,33.4802,0.00315,0.00696,0.00696,0.0,0.0003019695222848,95.4208,7364438.0,60628857142.8571,8232.65225980002
TKM,2024,0.0,37.2568465,0.00315863,0.006979068,0.006979068,0.0,0.0002721029542851,81.0056,7494498.0,64239891739.3311,8571.60702949432
TTO,2010,0.0,8.485408,0.0,0.004408,0.004408,0.0,0.0005194800297168,47.0923,1317714.0,22157920592.3669,16815.424737361
TTO,2011,0.0,8.772408,0.0,0.004408,0.004408,0.0,0.000502484608559,47.0434,1328019.0,25433007437.1605,19151.0870229722
TTO,2012,0.0,9.134228,0.0,0.006228,0.006228,0.0,0.0006818310206401,46.1591,1335194.0,27147349937.4689,20332.1389531925
TTO,2013,0.0,9.507228,0.0,0.006228,0.006228,0.0,0.0006550805345154,45.7993,1340557.0,28560536917.4602,21304.9776454565
TTO,2014,0.0,9.423228,0.0,0.006228,0.006228,0.0,0.0006609200159435,46.8658,1345343.0,29474180442.0125,21908.3017802988
TTO,2015,0.0,9.570255,0.0,0.006255,0.006228,2.7e-05,0.0006535876003303,45.5337,1349667.0,26841143094.6765,19887.2337359338
TTO,2016,0.0,9.419255,0.0,0.006255,0.006228,2.7e-05,0.0006640652578149,39.8674,1353895.0,23624333663.6693,17449.1623528186
TTO,2017,0.0,9.323861,0.0,0.006255,0.006228,2.7e-05,0.0006708594218639,40.2969,1356633.0,23847765529.2959,17578.6417765865
TTO,2018,0.0,9.225641,0.0,0.006255,0.006228,2.7e-05,0.0006780016694774,40.3074,1359193.0,23888910151.9167,17575.8042838042
TTO,2019,0.0,9.188741,0.0,0.006255,0.006228,2.7e-05,0.000680724377801,40.7545,1363985.0,23588037786.7403,17293.4730123427
TTO,2020,0.0,9.225641,0.0,0.006255,0.006228,2.7e-05,0.0006780016694774,35.0431,1366725.0,20991339706.5613,15358.8612973066
TTO,2021,0.0,9.262341,0.0,0.006255,0.006228,2.7e-05,0.0006753152361805,36.3888,1367558.0,24177305760.2763,17679.1812561341
TTO,2022,0.0,9.493243,0.0,0.006255,0.006228,2.7e-05,0.0006588896965978,37.4929,1365805.0,28510328245.1372,20874.37682915
TTO,2023,0.0,9.510417158,0.0,0.006262593,0.006235593,2.7e-05,0.0006584982441839,35.5359,1367510.0,25489373405.0619,18639.259241294
TTO,2024,0.0,9.751947,0.0,0.007068569,0.007041495,2.7074e-05,0.0007248366915857,34.5763,1368333.0,26428963758.1307,19314.7163432664
TUR,2010,1.001144,211.21013,51.79546,3.919974,0.0024,2.91643,0.263791485758756,318.7103,73142150.0,776967266305.53,10622.7020439723
TUR,2011,1.037141,229.3979215,52.33856,5.763902538,0.002861538,4.7239,0.2532824280101421,344.2148,74223629.0,838785289694.35,11300.7852215681
TUR,2012,1.491272,239.5010578,57.86501,7.356279787,0.004257787,5.86075,0.2723215103353084,358.6446,75175827.0,880555885492.269,11713.2849831139
TUR,2013,2.242158,240.1607346,59.42051,9.806392615,0.006784615,7.55745,0.2882523770186702,350.6336,76147624.0,957799120008.32,12578.1878632
TUR,2014,3.446564,251.962775,40.6447,11.984014,0.0174,8.52005,0.2088749578186698,367.2716,77181884.0,938934609296.966,12165.220135038
TUR,2015,4.665543,261.7833572,67.14584,16.512133,0.19412,11.65247,0.3195694863676383,387.7039,78218479.0,864313810469.009,11049.9951100942
TUR,2016,6.45323,274.4077,67.2309,23.01343,1.0431,15.5171,0.3288695251627415,405.5522,79277962.0,869682881593.041,10970.0458948862
TUR,2017,8.2515,297.2775,58.2185,29.0446,2.8893,17.9038,0.2935408835179252,430.6217,80312698.0,858988492853.742,10695.550196231
TUR,2018,10.080515,304.8019,59.9385,37.829515,7.7998,19.9492,0.3207592045850108,423.8183,81407204.0,778972108040.602,9568.83506330228
TUR,2019,12.47445432,303.8975604,88.8227756,43.45499528,9.249828005,21.73071296,0.4352709205888051,406.5678,82579440.0,761005915750.925,9215.44049888114
TUR,2020,14.48761094,306.7030924,78.09436885,50.26601309,10.95017978,24.82822237,0.4185167516100336,416.328,83384680.0,720338490327.248,8638.73903848102
TUR,2021,17.26104387,334.7231119,55.92680938,62.64065449,13.9428608,31.43674982,0.3542255065596503,457.3773,84147318.0,819865223976.115,9743.21277804855
TUR,2022,19.20700937,328.3793415,66.80249686,71.04002907,16.88757061,34.94544909,0.4197661317558858,443.6027,84979913.0,907118434653.505,10674.504157865
TUR,2023,19.95755421,331.1488951,64.00244705,76.15716415,22.09056098,34.10904896,0.4232525406967604,486.9446,85325965.0,1118252958513.72,13105.6585004778
TUR,2024,20.33018841,352.9434489,74.88158454,87.33383252,30.37475318,36.62889093,0.4596073891315113,513.0346,85518661.0,1323254808058.74,15473.2872636856
UKR,2010,0.188,188.828,13.152,0.238,0.0,0.05,0.0709110936937318,294.3658,46456003.0,141209170427.233,3039.63232421875
UKR,2011,0.134,194.9468,10.94383,0.2536,0.0301,0.0895,0.0574383883192748,308.3764,46307853.0,169333835201.554,3656.69799804688
UKR,2012,0.134,198.8777,10.47863,0.7555,0.3333,0.2882,0.0564876303376396,304.4299,46210056.0,182591753827.949,3951.34228515625
UKR,2013,0.101,194.3773,13.80481,1.3096,0.57,0.6386,0.0777581024121643,297.5402,46126770.0,190498811460.028,4129.89697265625
UKR,2014,0.13,182.8154,8.47827,1.6892,0.429,1.1302,0.0556160476633806,257.7031,45972380.0,133503871861.723,3054.908203125
UKR,2015,0.145,163.6823,5.39632,1.7059,0.4765,1.0844,0.0433902749411512,223.8498,45784896.0,91030967789.0717,2094.47387695313
UKR,2016,0.136,164.5729,7.6758,1.5806,0.4908,0.9538,0.0562449832262784,234.1056,45616832.0,93355869403.9223,2158.46118164063
UKR,2017,0.2099,156.0323,8.94761028,1.915,0.7217,0.9834,0.0696177027448803,223.2878,45436041.0,112090505081.739,2604.28759765625
UKR,2018,0.3005,159.8528,10.4277,2.5964,1.1075,1.1884,0.081475582535933,231.9,45208907.0,130891088293.55,3059.0517578125
UKR,2019,0.4069,154.141,6.5083,5.3599,2.9328,2.0202,0.0769957376687578,222.1879,44957458.0,153883047509.577,3619.86157226563
UKR,2020,0.7554,147.8014,7.5638031,9.3889,5.3692,3.2643,0.1146992051496129,207.1007,44680014.0,156617722013.342,3709.76928710938
UKR,2021,0.91288,156.452,10.4437,11.23985,6.50427,3.8227,0.138595543681129,210.6361,44298640.0,199765859570.935,4775.94580078125
UKR,2022,0.7761,111.5045,11.023,7.2694,5.0756,1.4177,0.1640507782197131,143.0399,41048766.0,161989520721.19,4199.6708984375
UKR,2023,1.046505,103.9398775,12.72758763,7.698158,5.708212,0.943441,0.1965150058022726,139.3254,37732836.0,181221517868.744,5139.59814453125
UKR,2024,0.75504,101.1363656,12.76245773,7.06398,6.05484,0.2541,0.1960366838612203,142.4979,37860221.0,190741263731.535,5389.47314453125
USA,2010,75.06184632,4394.250985,257.2746838,173.683212,3.013036421,95.60832929,0.0980731180970538,5669.25,309378227.0,15048971000000.0,48642.6312088213
USA,2011,75.77515895,4363.377155,316.0953414,201.9045671,4.738904128,121.390504,0.1187153642921797,5538.9731,311839461.0,15599732000000.0,50024.8812320773
USA,2012,77.03610211,4310.569202,274.0300273,228.3172603,9.037013756,142.2441444,0.1165385043272064,5331.4674,314339099.0,16253970000000.0,51708.3940614082
